Epoch_utc,Epoch_local,VM,Axis1,wear,valid_day
2000-01-05T14:56:00Z,2000-01-05T14:56:00Z,2687.85802754877,1701,TRUE,TRUE
2000-01-05T14:57:00Z,2000-01-05T14:57:00Z,1817.43739865889,1227,TRUE,TRUE
2000-01-05T14:58:00Z,2000-01-05T14:58:00Z,5135.80233172912,2465,TRUE,TRUE
2000-01-05T14:59:00Z,2000-01-05T14:59:00Z,7500.20203125328,3553,TRUE,TRUE
2000-01-05T15:00:00Z,2000-01-05T15:00:00Z,7258.33538844929,3607,TRUE,TRUE
2000-01-05T15:01:00Z,2000-01-05T15:01:00Z,12263.3093873033,5257,TRUE,TRUE
2000-01-05T15:02:00Z,2000-01-05T15:02:00Z,9298.69593107566,4583,TRUE,TRUE
2000-01-05T15:03:00Z,2000-01-05T15:03:00Z,6831.93998729333,3037,TRUE,TRUE
2000-01-05T15:04:00Z,2000-01-05T15:04:00Z,7288.02735208902,3587,TRUE,TRUE
2000-01-05T15:05:00Z,2000-01-05T15:05:00Z,6537.57222352856,3370,TRUE,TRUE
2000-01-05T15:06:00Z,2000-01-05T15:06:00Z,9106.72920458596,3936,TRUE,TRUE
2000-01-05T15:07:00Z,2000-01-05T15:07:00Z,5503.53103853865,3426,TRUE,TRUE
2000-01-05T15:08:00Z,2000-01-05T15:08:00Z,2634.99526790093,1552,TRUE,TRUE
2000-01-05T15:09:00Z,2000-01-05T15:09:00Z,4073.40562990559,2471,TRUE,TRUE
2000-01-05T15:10:00Z,2000-01-05T15:10:00Z,2366.11000497312,1480,TRUE,TRUE
2000-01-05T15:11:00Z,2000-01-05T15:11:00Z,5020.86941355378,2611,TRUE,TRUE
2000-01-05T15:12:00Z,2000-01-05T15:12:00Z,1479.67771170394,712,TRUE,TRUE
2000-01-05T15:13:00Z,2000-01-05T15:13:00Z,2035.61475490978,825,TRUE,TRUE
2000-01-05T15:14:00Z,2000-01-05T15:14:00Z,6375.30199396966,3890,TRUE,TRUE
2000-01-05T15:15:00Z,2000-01-05T15:15:00Z,4284.0565160012,2129,TRUE,TRUE
2000-01-05T15:16:00Z,2000-01-05T15:16:00Z,4616.89414831743,1954,TRUE,TRUE
2000-01-05T15:17:00Z,2000-01-05T15:17:00Z,2429.48228122184,1288,TRUE,TRUE
2000-01-05T15:18:00Z,2000-01-05T15:18:00Z,3308.37208721383,1716,TRUE,TRUE
2000-01-05T15:19:00Z,2000-01-05T15:19:00Z,3338.57456689329,1771,TRUE,TRUE
2000-01-05T15:20:00Z,2000-01-05T15:20:00Z,2778.6342925598,1553,TRUE,TRUE
2000-01-05T15:21:00Z,2000-01-05T15:21:00Z,2603.11669294305,1186,TRUE,TRUE
2000-01-05T15:22:00Z,2000-01-05T15:22:00Z,1098.36580795152,563,TRUE,TRUE
2000-01-05T15:23:00Z,2000-01-05T15:23:00Z,2732.17719926302,1568,TRUE,TRUE
2000-01-05T15:24:00Z,2000-01-05T15:24:00Z,912.334490630814,525,TRUE,TRUE
2000-01-05T15:25:00Z,2000-01-05T15:25:00Z,2531.58263553631,1272,TRUE,TRUE
2000-01-05T15:26:00Z,2000-01-05T15:26:00Z,3721.4556709894,2087,TRUE,TRUE
2000-01-05T15:27:00Z,2000-01-05T15:27:00Z,7602.30818460779,4253,TRUE,TRUE
2000-01-05T15:28:00Z,2000-01-05T15:28:00Z,4789.6039442785,2437,TRUE,TRUE
2000-01-05T15:29:00Z,2000-01-05T15:29:00Z,3240.28653027249,1758,TRUE,TRUE
2000-01-05T15:30:00Z,2000-01-05T15:30:00Z,1602.18508885161,1212,TRUE,TRUE
2000-01-05T15:31:00Z,2000-01-05T15:31:00Z,1703.14092974645,1041,TRUE,TRUE
2000-01-05T15:32:00Z,2000-01-05T15:32:00Z,632.795942072032,358,TRUE,TRUE
2000-01-05T15:33:00Z,2000-01-05T15:33:00Z,2076.60350438143,943,TRUE,TRUE
2000-01-05T15:34:00Z,2000-01-05T15:34:00Z,1326.37756629142,920,TRUE,TRUE
2000-01-05T15:35:00Z,2000-01-05T15:35:00Z,2756.24837314284,1704,TRUE,TRUE
2000-01-05T15:36:00Z,2000-01-05T15:36:00Z,1036.83092387971,684,TRUE,TRUE
2000-01-05T15:37:00Z,2000-01-05T15:37:00Z,676.477242490099,332,TRUE,TRUE
2000-01-05T15:38:00Z,2000-01-05T15:38:00Z,2515.48302150366,1335,TRUE,TRUE
2000-01-05T15:39:00Z,2000-01-05T15:39:00Z,1742.74262229882,1390,TRUE,TRUE
2000-01-05T15:40:00Z,2000-01-05T15:40:00Z,2182.52438345984,1328,TRUE,TRUE
2000-01-05T15:41:00Z,2000-01-05T15:41:00Z,2876.47008916048,1594,TRUE,TRUE
2000-01-05T15:42:00Z,2000-01-05T15:42:00Z,2916.276962667,1982,TRUE,TRUE
2000-01-05T15:43:00Z,2000-01-05T15:43:00Z,2788.63059628867,1810,TRUE,TRUE
2000-01-05T15:44:00Z,2000-01-05T15:44:00Z,3257.33887579828,2167,TRUE,TRUE
2000-01-05T15:45:00Z,2000-01-05T15:45:00Z,6254.40795111725,4395,TRUE,TRUE
2000-01-05T15:46:00Z,2000-01-05T15:46:00Z,7343.41289866457,3927,TRUE,TRUE
2000-01-05T15:47:00Z,2000-01-05T15:47:00Z,4991.4761117904,2493,TRUE,TRUE
2000-01-05T15:48:00Z,2000-01-05T15:48:00Z,5280.72390247121,2269,TRUE,TRUE
2000-01-05T15:49:00Z,2000-01-05T15:49:00Z,7018.31606771028,3675,TRUE,TRUE
2000-01-05T15:50:00Z,2000-01-05T15:50:00Z,6445.7591781064,2796,TRUE,TRUE
2000-01-05T15:51:00Z,2000-01-05T15:51:00Z,5195.2498977178,2187,TRUE,TRUE
2000-01-05T15:52:00Z,2000-01-05T15:52:00Z,3681.71574334213,2002,TRUE,TRUE
2000-01-05T15:53:00Z,2000-01-05T15:53:00Z,2503.14732520158,1404,TRUE,TRUE
2000-01-05T15:54:00Z,2000-01-05T15:54:00Z,3773.10284308464,1405,TRUE,TRUE
2000-01-05T15:55:00Z,2000-01-05T15:55:00Z,3291.79074555307,1530,TRUE,TRUE
2000-01-05T15:56:00Z,2000-01-05T15:56:00Z,4945.89030598934,1862,TRUE,TRUE
2000-01-05T15:57:00Z,2000-01-05T15:57:00Z,2728.26393243259,633,TRUE,TRUE
2000-01-05T15:58:00Z,2000-01-05T15:58:00Z,4380.66468847842,1950,TRUE,TRUE
2000-01-05T15:59:00Z,2000-01-05T15:59:00Z,5323.94891460844,2817,TRUE,TRUE
2000-01-05T16:00:00Z,2000-01-05T16:00:00Z,8997.53462716152,5730,TRUE,TRUE
2000-01-05T16:01:00Z,2000-01-05T16:01:00Z,10849.0153207334,6918,TRUE,TRUE
2000-01-05T16:02:00Z,2000-01-05T16:02:00Z,5183.28848675164,3371,TRUE,TRUE
2000-01-05T16:03:00Z,2000-01-05T16:03:00Z,2709.84236654159,1620,TRUE,TRUE
2000-01-05T16:04:00Z,2000-01-05T16:04:00Z,1923.35556310439,985,TRUE,TRUE
2000-01-05T16:05:00Z,2000-01-05T16:05:00Z,3316.37213151823,2341,TRUE,TRUE
2000-01-05T16:06:00Z,2000-01-05T16:06:00Z,2558.17673968605,1437,TRUE,TRUE
2000-01-05T16:07:00Z,2000-01-05T16:07:00Z,3530.67991508407,1963,TRUE,TRUE
2000-01-05T16:08:00Z,2000-01-05T16:08:00Z,2245.76638246614,1757,TRUE,TRUE
2000-01-05T16:09:00Z,2000-01-05T16:09:00Z,1870.71800717839,1751,TRUE,TRUE
2000-01-05T16:10:00Z,2000-01-05T16:10:00Z,3997.28221296896,2947,TRUE,TRUE
2000-01-05T16:11:00Z,2000-01-05T16:11:00Z,3169.54812531246,1797,TRUE,TRUE
2000-01-05T16:12:00Z,2000-01-05T16:12:00Z,2725.35603193064,1916,TRUE,TRUE
2000-01-05T16:13:00Z,2000-01-05T16:13:00Z,2493.12672496668,1789,TRUE,TRUE
2000-01-05T16:14:00Z,2000-01-05T16:14:00Z,2694.41116684229,1561,TRUE,TRUE
2000-01-05T16:15:00Z,2000-01-05T16:15:00Z,1453.56308222974,939,TRUE,TRUE
2000-01-05T16:16:00Z,2000-01-05T16:16:00Z,1086.9786360701,602,TRUE,TRUE
2000-01-05T16:17:00Z,2000-01-05T16:17:00Z,1529.69360753097,826,TRUE,TRUE
2000-01-05T16:18:00Z,2000-01-05T16:18:00Z,2389.97688890089,1451,TRUE,TRUE
2000-01-05T16:19:00Z,2000-01-05T16:19:00Z,2490.12476904165,1791,TRUE,TRUE
2000-01-05T16:20:00Z,2000-01-05T16:20:00Z,1158.90639121054,573,TRUE,TRUE
2000-01-05T16:21:00Z,2000-01-05T16:21:00Z,4519.54013658122,3049,TRUE,TRUE
2000-01-05T16:22:00Z,2000-01-05T16:22:00Z,2827.68554020786,2133,TRUE,TRUE
2000-01-05T16:23:00Z,2000-01-05T16:23:00Z,5929.26572998227,3471,TRUE,TRUE
2000-01-05T16:24:00Z,2000-01-05T16:24:00Z,4242.98484132628,1946,TRUE,TRUE
2000-01-05T16:25:00Z,2000-01-05T16:25:00Z,3792.88160012735,1237,TRUE,TRUE
2000-01-05T16:26:00Z,2000-01-05T16:26:00Z,2922.20328174488,1140,TRUE,TRUE
2000-01-05T16:27:00Z,2000-01-05T16:27:00Z,1584.19511583559,542,TRUE,TRUE
2000-01-05T16:28:00Z,2000-01-05T16:28:00Z,5300.37878581528,2928,TRUE,TRUE
2000-01-05T16:29:00Z,2000-01-05T16:29:00Z,5300.41847231532,2511,TRUE,TRUE
2000-01-05T16:30:00Z,2000-01-05T16:30:00Z,4246.10216116877,1874,TRUE,TRUE
2000-01-05T16:31:00Z,2000-01-05T16:31:00Z,3732.29943457968,1662,TRUE,TRUE
2000-01-05T16:32:00Z,2000-01-05T16:32:00Z,3279.85383276557,1773,TRUE,TRUE
2000-01-05T16:33:00Z,2000-01-05T16:33:00Z,1217.12648250587,521,TRUE,TRUE
2000-01-05T16:34:00Z,2000-01-05T16:34:00Z,1640.10400394102,569,TRUE,TRUE
2000-01-05T16:35:00Z,2000-01-05T16:35:00Z,1439.01516994032,674,TRUE,TRUE
2000-01-05T16:36:00Z,2000-01-05T16:36:00Z,2198.86032892148,596,TRUE,TRUE
2000-01-05T16:37:00Z,2000-01-05T16:37:00Z,6379.01290130065,2536,TRUE,TRUE
2000-01-05T16:38:00Z,2000-01-05T16:38:00Z,4672.46104891125,3236,TRUE,TRUE
2000-01-05T16:39:00Z,2000-01-05T16:39:00Z,2906.77560135137,1826,TRUE,TRUE
2000-01-05T16:40:00Z,2000-01-05T16:40:00Z,1440.99399291266,772,TRUE,TRUE
2000-01-05T16:41:00Z,2000-01-05T16:41:00Z,1060.89136280378,695,TRUE,TRUE
2000-01-05T16:42:00Z,2000-01-05T16:42:00Z,3400.53507485035,2237,TRUE,TRUE
2000-01-05T16:43:00Z,2000-01-05T16:43:00Z,956.206678395533,475,TRUE,TRUE
2000-01-05T16:44:00Z,2000-01-05T16:44:00Z,1009.83863196958,446,TRUE,TRUE
2000-01-05T16:45:00Z,2000-01-05T16:45:00Z,1588.55148729905,1071,TRUE,TRUE
2000-01-05T16:46:00Z,2000-01-05T16:46:00Z,1396.47355122828,773,TRUE,TRUE
2000-01-05T16:47:00Z,2000-01-05T16:47:00Z,1932.78908332121,1173,TRUE,TRUE
2000-01-05T16:48:00Z,2000-01-05T16:48:00Z,2206.87778995412,1311,TRUE,TRUE
2000-01-05T16:49:00Z,2000-01-05T16:49:00Z,1952.39321010679,1266,TRUE,TRUE
2000-01-05T16:50:00Z,2000-01-05T16:50:00Z,2554.29340178258,1827,TRUE,TRUE
2000-01-05T16:51:00Z,2000-01-05T16:51:00Z,1627.26145130903,1145,TRUE,TRUE
2000-01-05T16:52:00Z,2000-01-05T16:52:00Z,1348.77926227981,818,TRUE,TRUE
2000-01-05T16:53:00Z,2000-01-05T16:53:00Z,1322.59414919846,855,TRUE,TRUE
2000-01-05T16:54:00Z,2000-01-05T16:54:00Z,2146.29622441474,1237,TRUE,TRUE
2000-01-05T16:55:00Z,2000-01-05T16:55:00Z,3732.80074567076,1886,TRUE,TRUE
2000-01-05T16:56:00Z,2000-01-05T16:56:00Z,5758.7684234505,3055,TRUE,TRUE
2000-01-05T16:57:00Z,2000-01-05T16:57:00Z,6177.26732035308,2278,TRUE,TRUE
2000-01-05T16:58:00Z,2000-01-05T16:58:00Z,6793.55356827373,2781,TRUE,TRUE
2000-01-05T16:59:00Z,2000-01-05T16:59:00Z,3558.163481631,1929,TRUE,TRUE
2000-01-05T17:00:00Z,2000-01-05T17:00:00Z,11539.4093917912,4701,TRUE,TRUE
2000-01-05T17:01:00Z,2000-01-05T17:01:00Z,13806.4835734409,6701,TRUE,TRUE
2000-01-05T17:02:00Z,2000-01-05T17:02:00Z,11863.2209034881,4926,TRUE,TRUE
2000-01-05T17:03:00Z,2000-01-05T17:03:00Z,5791.03046356997,2565,TRUE,TRUE
2000-01-05T17:04:00Z,2000-01-05T17:04:00Z,6031.67994128693,2011,TRUE,TRUE
2000-01-05T17:05:00Z,2000-01-05T17:05:00Z,5346.41839891925,2551,TRUE,TRUE
2000-01-05T17:06:00Z,2000-01-05T17:06:00Z,3809.51441024611,2207,TRUE,TRUE
2000-01-05T17:07:00Z,2000-01-05T17:07:00Z,2721.2082863736,1077,TRUE,TRUE
2000-01-05T17:08:00Z,2000-01-05T17:08:00Z,214.186351441089,21,TRUE,TRUE
2000-01-05T17:09:00Z,2000-01-05T17:09:00Z,4904.69570517075,2259,TRUE,TRUE
2000-01-05T17:10:00Z,2000-01-05T17:10:00Z,4534.84012602502,2268,TRUE,TRUE
2000-01-05T17:11:00Z,2000-01-05T17:11:00Z,5328.1263420335,2670,TRUE,TRUE
2000-01-05T17:12:00Z,2000-01-05T17:12:00Z,4169.6522906712,1696,TRUE,TRUE
2000-01-05T17:13:00Z,2000-01-05T17:13:00Z,6188.58210988611,2406,TRUE,TRUE
2000-01-05T17:14:00Z,2000-01-05T17:14:00Z,5353.77246038942,2420,TRUE,TRUE
2000-01-05T17:15:00Z,2000-01-05T17:15:00Z,6370.45777753172,2340,TRUE,TRUE
2000-01-05T17:16:00Z,2000-01-05T17:16:00Z,3774.76000054025,1761,TRUE,TRUE
2000-01-05T17:17:00Z,2000-01-05T17:17:00Z,3565.86628273637,1220,TRUE,TRUE
2000-01-05T17:18:00Z,2000-01-05T17:18:00Z,4528.68724573591,1994,TRUE,TRUE
2000-01-05T17:19:00Z,2000-01-05T17:19:00Z,3675.99364518378,1549,TRUE,TRUE
2000-01-05T17:20:00Z,2000-01-05T17:20:00Z,6079.63891380792,3438,TRUE,TRUE
2000-01-05T17:21:00Z,2000-01-05T17:21:00Z,5928.92039746026,3179,TRUE,TRUE
2000-01-05T17:22:00Z,2000-01-05T17:22:00Z,4805.32184462117,1953,TRUE,TRUE
2000-01-05T17:23:00Z,2000-01-05T17:23:00Z,7478.58732290808,3091,TRUE,TRUE
2000-01-05T17:24:00Z,2000-01-05T17:24:00Z,5885.07852680261,2883,TRUE,TRUE
2000-01-05T17:25:00Z,2000-01-05T17:25:00Z,6521.19768091375,2851,TRUE,TRUE
2000-01-05T17:26:00Z,2000-01-05T17:26:00Z,3303.50231998614,2184,TRUE,TRUE
2000-01-05T17:27:00Z,2000-01-05T17:27:00Z,2644.20756771783,1704,TRUE,TRUE
2000-01-05T17:28:00Z,2000-01-05T17:28:00Z,5792.15110670607,3060,TRUE,TRUE
2000-01-05T17:29:00Z,2000-01-05T17:29:00Z,7134.33791052995,3767,TRUE,TRUE
2000-01-05T17:30:00Z,2000-01-05T17:30:00Z,3073.77152149976,2268,TRUE,TRUE
2000-01-05T17:31:00Z,2000-01-05T17:31:00Z,1444.56956958914,1035,TRUE,TRUE
2000-01-05T17:32:00Z,2000-01-05T17:32:00Z,4215.76672049224,2329,TRUE,TRUE
2000-01-05T17:33:00Z,2000-01-05T17:33:00Z,3270.83463427752,1662,TRUE,TRUE
2000-01-05T17:34:00Z,2000-01-05T17:34:00Z,3375.82130538356,1297,TRUE,TRUE
2000-01-05T17:35:00Z,2000-01-05T17:35:00Z,3197.41125482148,1544,TRUE,TRUE
2000-01-05T17:36:00Z,2000-01-05T17:36:00Z,2802.87964224766,866,TRUE,TRUE
2000-01-05T17:37:00Z,2000-01-05T17:37:00Z,4214.26803563639,1583,TRUE,TRUE
2000-01-05T17:38:00Z,2000-01-05T17:38:00Z,6425.01755674125,3734,TRUE,TRUE
2000-01-05T17:39:00Z,2000-01-05T17:39:00Z,2205.57107497264,987,TRUE,TRUE
2000-01-05T17:40:00Z,2000-01-05T17:40:00Z,2081.1091145423,1327,TRUE,TRUE
2000-01-05T17:41:00Z,2000-01-05T17:41:00Z,1236.55477895658,790,TRUE,TRUE
2000-01-05T17:42:00Z,2000-01-05T17:42:00Z,2650.62529469905,1706,TRUE,TRUE
2000-01-05T17:43:00Z,2000-01-05T17:43:00Z,5664.37638465554,3999,TRUE,TRUE
2000-01-05T17:44:00Z,2000-01-05T17:44:00Z,6358.18330867887,3201,TRUE,TRUE
2000-01-05T17:45:00Z,2000-01-05T17:45:00Z,1091.77988924069,565,TRUE,TRUE
2000-01-05T17:46:00Z,2000-01-05T17:46:00Z,4316.55808581921,1899,TRUE,TRUE
2000-01-05T17:47:00Z,2000-01-05T17:47:00Z,6630.92277146173,3446,TRUE,TRUE
2000-01-05T17:48:00Z,2000-01-05T17:48:00Z,3051.12259911916,1217,TRUE,TRUE
2000-01-05T17:49:00Z,2000-01-05T17:49:00Z,6610.91445552776,2390,TRUE,TRUE
2000-01-05T17:50:00Z,2000-01-05T17:50:00Z,2074.18935286518,844,TRUE,TRUE
2000-01-05T17:51:00Z,2000-01-05T17:51:00Z,3620.49196527699,1462,TRUE,TRUE
2000-01-05T17:52:00Z,2000-01-05T17:52:00Z,3705.30405564065,1365,TRUE,TRUE
2000-01-05T17:53:00Z,2000-01-05T17:53:00Z,3410.76309452349,1671,TRUE,TRUE
2000-01-05T17:54:00Z,2000-01-05T17:54:00Z,2869.5216031792,1241,TRUE,TRUE
2000-01-05T17:55:00Z,2000-01-05T17:55:00Z,1941.21379402821,971,TRUE,TRUE
2000-01-05T17:56:00Z,2000-01-05T17:56:00Z,2174.28321600506,1232,TRUE,TRUE
2000-01-05T17:57:00Z,2000-01-05T17:57:00Z,2016.67631545352,1023,TRUE,TRUE
2000-01-05T17:58:00Z,2000-01-05T17:58:00Z,5107.69719089825,2948,TRUE,TRUE
2000-01-05T17:59:00Z,2000-01-05T17:59:00Z,9886.73405622664,5598,TRUE,TRUE
2000-01-05T18:00:00Z,2000-01-05T18:00:00Z,11562.8517790338,6596,TRUE,TRUE
2000-01-05T18:01:00Z,2000-01-05T18:01:00Z,7630.13159638743,3400,TRUE,TRUE
2000-01-05T18:02:00Z,2000-01-05T18:02:00Z,10420.0945293536,4480,TRUE,TRUE
2000-01-05T18:03:00Z,2000-01-05T18:03:00Z,4116.5362483107,2189,TRUE,TRUE
2000-01-05T18:04:00Z,2000-01-05T18:04:00Z,4390.33876052879,2912,TRUE,TRUE
2000-01-05T18:05:00Z,2000-01-05T18:05:00Z,2287.45817662379,1335,TRUE,TRUE
2000-01-05T18:06:00Z,2000-01-05T18:06:00Z,3656.92401835671,1874,TRUE,TRUE
2000-01-05T18:07:00Z,2000-01-05T18:07:00Z,173.552529690027,172,TRUE,TRUE
2000-01-05T18:08:00Z,2000-01-05T18:08:00Z,0,0,TRUE,TRUE
2000-01-05T18:09:00Z,2000-01-05T18:09:00Z,3529.11703166122,2381,TRUE,TRUE
2000-01-05T18:10:00Z,2000-01-05T18:10:00Z,335.221342885151,214,TRUE,TRUE
2000-01-05T18:11:00Z,2000-01-05T18:11:00Z,23,23,TRUE,TRUE
2000-01-05T18:12:00Z,2000-01-05T18:12:00Z,0,0,TRUE,TRUE
2000-01-05T18:13:00Z,2000-01-05T18:13:00Z,0,0,TRUE,TRUE
2000-01-05T18:14:00Z,2000-01-05T18:14:00Z,1069.48655618627,476,TRUE,TRUE
2000-01-05T18:15:00Z,2000-01-05T18:15:00Z,248.995340102106,177,TRUE,TRUE
2000-01-05T18:16:00Z,2000-01-05T18:16:00Z,0,0,TRUE,TRUE
2000-01-05T18:17:00Z,2000-01-05T18:17:00Z,0,0,TRUE,TRUE
2000-01-05T18:18:00Z,2000-01-05T18:18:00Z,0,0,TRUE,TRUE
2000-01-05T18:19:00Z,2000-01-05T18:19:00Z,0,0,TRUE,TRUE
2000-01-05T18:20:00Z,2000-01-05T18:20:00Z,0,0,TRUE,TRUE
2000-01-05T18:21:00Z,2000-01-05T18:21:00Z,427.331042068705,325,TRUE,TRUE
2000-01-05T18:22:00Z,2000-01-05T18:22:00Z,0,0,TRUE,TRUE
2000-01-05T18:23:00Z,2000-01-05T18:23:00Z,0,0,TRUE,TRUE
2000-01-05T18:24:00Z,2000-01-05T18:24:00Z,0,0,TRUE,TRUE
2000-01-05T18:25:00Z,2000-01-05T18:25:00Z,0,0,TRUE,TRUE
2000-01-05T18:26:00Z,2000-01-05T18:26:00Z,0,0,TRUE,TRUE
2000-01-05T18:27:00Z,2000-01-05T18:27:00Z,301.789888477002,176,TRUE,TRUE
2000-01-05T18:28:00Z,2000-01-05T18:28:00Z,0,0,TRUE,TRUE
2000-01-05T18:29:00Z,2000-01-05T18:29:00Z,305.806136703646,245,TRUE,TRUE
2000-01-05T18:30:00Z,2000-01-05T18:30:00Z,0,0,TRUE,TRUE
2000-01-05T18:31:00Z,2000-01-05T18:31:00Z,0,0,TRUE,TRUE
2000-01-05T18:32:00Z,2000-01-05T18:32:00Z,0,0,TRUE,TRUE
2000-01-05T18:33:00Z,2000-01-05T18:33:00Z,0,0,TRUE,TRUE
2000-01-05T18:34:00Z,2000-01-05T18:34:00Z,1759.21490628571,1053,TRUE,TRUE
2000-01-05T18:35:00Z,2000-01-05T18:35:00Z,726.757694814437,461,TRUE,TRUE
2000-01-05T18:36:00Z,2000-01-05T18:36:00Z,808.941156464617,496,TRUE,TRUE
2000-01-05T18:37:00Z,2000-01-05T18:37:00Z,436.676962792135,104,TRUE,TRUE
2000-01-05T18:38:00Z,2000-01-05T18:38:00Z,188.858023484937,69,TRUE,TRUE
2000-01-05T18:39:00Z,2000-01-05T18:39:00Z,244.735802357818,13,TRUE,TRUE
2000-01-05T18:40:00Z,2000-01-05T18:40:00Z,297.89647376024,143,TRUE,TRUE
2000-01-05T18:41:00Z,2000-01-05T18:41:00Z,491.533675078894,44,TRUE,TRUE
2000-01-05T18:42:00Z,2000-01-05T18:42:00Z,2638.31080190249,941,TRUE,TRUE
2000-01-05T18:43:00Z,2000-01-05T18:43:00Z,1793.49342164354,508,TRUE,TRUE
2000-01-05T18:44:00Z,2000-01-05T18:44:00Z,2755.37247101399,1263,TRUE,TRUE
2000-01-05T18:45:00Z,2000-01-05T18:45:00Z,3486.62677207259,1755,TRUE,TRUE
2000-01-05T18:46:00Z,2000-01-05T18:46:00Z,4123.07728603013,1528,TRUE,TRUE
2000-01-05T18:47:00Z,2000-01-05T18:47:00Z,4160.46881992934,2404,TRUE,TRUE
2000-01-05T18:48:00Z,2000-01-05T18:48:00Z,6206.71855113613,3024,TRUE,TRUE
2000-01-05T18:49:00Z,2000-01-05T18:49:00Z,5656.4152143463,3277,TRUE,TRUE
2000-01-05T18:50:00Z,2000-01-05T18:50:00Z,5247.93772738283,2287,TRUE,TRUE
2000-01-05T18:51:00Z,2000-01-05T18:51:00Z,7357.57197793407,3306,TRUE,TRUE
2000-01-05T18:52:00Z,2000-01-05T18:52:00Z,6306.10713414979,2124,TRUE,TRUE
2000-01-05T18:53:00Z,2000-01-05T18:53:00Z,5767.28604857461,2402,TRUE,TRUE
2000-01-05T18:54:00Z,2000-01-05T18:54:00Z,6317.95227340876,2722,TRUE,TRUE
2000-01-05T18:55:00Z,2000-01-05T18:55:00Z,4412.54566755494,2204,TRUE,TRUE
2000-01-05T18:56:00Z,2000-01-05T18:56:00Z,3368.95188222456,1362,TRUE,TRUE
2000-01-05T18:57:00Z,2000-01-05T18:57:00Z,6579.2462825314,3201,TRUE,TRUE
2000-01-05T18:58:00Z,2000-01-05T18:58:00Z,2979.65620417019,1893,TRUE,TRUE
2000-01-05T18:59:00Z,2000-01-05T18:59:00Z,5399.51921633459,2086,TRUE,TRUE
2000-01-05T19:00:00Z,2000-01-05T19:00:00Z,4839.36940609098,1906,TRUE,TRUE
2000-01-05T19:01:00Z,2000-01-05T19:01:00Z,7149.97405887605,3872,TRUE,TRUE
2000-01-05T19:02:00Z,2000-01-05T19:02:00Z,327.78434148331,43,TRUE,TRUE
2000-01-05T19:03:00Z,2000-01-05T19:03:00Z,459.465242294025,204,TRUE,TRUE
2000-01-05T19:04:00Z,2000-01-05T19:04:00Z,4756.84670680986,2815,TRUE,TRUE
2000-01-05T19:05:00Z,2000-01-05T19:05:00Z,6653.52609136513,4158,TRUE,TRUE
2000-01-05T19:06:00Z,2000-01-05T19:06:00Z,2764.30501641421,1826,TRUE,TRUE
2000-01-05T19:07:00Z,2000-01-05T19:07:00Z,1738.30694975936,811,TRUE,TRUE
2000-01-05T19:08:00Z,2000-01-05T19:08:00Z,2996.54005748243,1574,TRUE,TRUE
2000-01-05T19:09:00Z,2000-01-05T19:09:00Z,168.504350829091,154,TRUE,TRUE
2000-01-05T19:10:00Z,2000-01-05T19:10:00Z,55.0211362880285,29,TRUE,TRUE
2000-01-05T19:11:00Z,2000-01-05T19:11:00Z,0,0,TRUE,TRUE
2000-01-05T19:12:00Z,2000-01-05T19:12:00Z,731.499092240254,450,TRUE,TRUE
2000-01-05T19:13:00Z,2000-01-05T19:13:00Z,0,0,TRUE,TRUE
2000-01-05T19:14:00Z,2000-01-05T19:14:00Z,14,14,TRUE,TRUE
2000-01-05T19:15:00Z,2000-01-05T19:15:00Z,0,0,TRUE,TRUE
2000-01-05T19:16:00Z,2000-01-05T19:16:00Z,0,0,TRUE,TRUE
2000-01-05T19:17:00Z,2000-01-05T19:17:00Z,3167.34794912703,1740,TRUE,TRUE
2000-01-05T19:18:00Z,2000-01-05T19:18:00Z,3502.67149138017,2046,TRUE,TRUE
2000-01-05T19:19:00Z,2000-01-05T19:19:00Z,1117.88248520558,593,TRUE,TRUE
2000-01-05T19:20:00Z,2000-01-05T19:20:00Z,14,14,TRUE,TRUE
2000-01-05T19:21:00Z,2000-01-05T19:21:00Z,0,0,TRUE,TRUE
2000-01-05T19:22:00Z,2000-01-05T19:22:00Z,0,0,TRUE,TRUE
2000-01-05T19:23:00Z,2000-01-05T19:23:00Z,5,0,TRUE,TRUE
2000-01-05T19:24:00Z,2000-01-05T19:24:00Z,0,0,TRUE,TRUE
2000-01-05T19:25:00Z,2000-01-05T19:25:00Z,0,0,TRUE,TRUE
2000-01-05T19:26:00Z,2000-01-05T19:26:00Z,0,0,TRUE,TRUE
2000-01-05T19:27:00Z,2000-01-05T19:27:00Z,0,0,TRUE,TRUE
2000-01-05T19:28:00Z,2000-01-05T19:28:00Z,0,0,TRUE,TRUE
2000-01-05T19:29:00Z,2000-01-05T19:29:00Z,0,0,TRUE,TRUE
2000-01-05T19:30:00Z,2000-01-05T19:30:00Z,0,0,TRUE,TRUE
2000-01-05T19:31:00Z,2000-01-05T19:31:00Z,6.40312423743285,5,TRUE,TRUE
2000-01-05T19:32:00Z,2000-01-05T19:32:00Z,80.6225774829855,40,TRUE,TRUE
2000-01-05T19:33:00Z,2000-01-05T19:33:00Z,436.775409187181,419,TRUE,TRUE
2000-01-05T19:34:00Z,2000-01-05T19:34:00Z,0,0,TRUE,TRUE
2000-01-05T19:35:00Z,2000-01-05T19:35:00Z,786.561454892817,367,TRUE,TRUE
